gene ID,gene name,eye-1,eye-2,eye-3,wing-1,wing-3,wing-4
FBgn0265802,CR44591,0,0,0,0,0,0
FBgn0265801,CR44590,0,0,0,0,0,0
FBgn0003145,prd,1,0,0,0,0,0
FBgn0265803,CR44592,0,0,0,0,0,0
FBgn0265804,CR44593,0,0,0,0,0,0
FBgn0032407,Pex19,1187,1135,1101,1378,1337,2716
FBgn0265805,CR44594,0,0,0,0,0,0
FBgn0032408,CG6712,901,891,749,989,989,1952
FBgn0028707,Mt2,136,148,131,179,156,306
FBgn0032409,Ced-12,606,792,624,518,570,1118
FBgn0029137,Patsas,20,23,19,8,6,18
FBgn0027081,Aats-thr,4377,4710,4103,4801,4776,9155
FBgn0015797,Rab6,2029,1790,1760,1826,2025,3746
FBgn0263234,Phae1,0,0,0,0,0,0
FBgn0263235,Phae2,4,2,2,2,0,2
FBgn0032414,CG17211,2013,2167,1827,2180,2391,4859
FBgn0032415,rho-6,0,0,0,0,0,0
FBgn0032416,Gr33a,0,0,0,0,0,0
FBgn0051760,CG31760,12,31,29,0,0,0
FBgn0051861,CG31861,0,0,0,0,0,0
FBgn0051860,ZnT33D,4,0,5,0,0,0
FBgn0032419,CG17217,0,0,0,0,0,0
FBgn0032420,CG6583,1270,1344,1197,1182,1159,2199
FBgn0032421,crok,1592,1718,1519,1493,1500,2929
FBgn0263088,CR43356,0,0,0,0,0,0
FBgn0000114,aret,31,32,42,0,0,0
FBgn0032422,atilla,19,23,40,18,14,28
FBgn0051759,CG31759,480,530,436,560,524,1091
FBgn0266820,CR45282,0,0,0,0,0,0
FBgn0266821,CR45283,0,0,0,0,0,0
FBgn0051862,CG31862,0,0,0,0,0,0
FBgn0264361,CG43813,0,0,0,0,0,0
FBgn0262475,bru-2,26,29,25,59,58,118
FBgn0032424,CG17010,0,0,0,0,0,0
FBgn0041195,Pkd2,0,1,2,0,0,0
FBgn0043841,vir-1,544,536,529,559,457,1227
FBgn0032428,CG6405,20,16,15,11,14,32
FBgn0032429,CG5446,1400,1400,1243,1445,1505,3185
FBgn0032430,CG6388,713,846,699,854,821,1805
FBgn0032431,CG5435,8,5,6,3,8,39
FBgn0265298,SC35,3059,2864,2813,3198,3522,6332
FBgn0263468,snoRNA:SC35-a,4,1,5,0,0,0
FBgn0263469,snoRNA:SC35-b,0,3,5,0,2,1
FBgn0020443,Elf,6691,6394,6137,6554,7331,14086
FBgn0032433,Oatp33Ea,0,1,3,0,1,1
FBgn0032434,CG5421,0,0,0,0,0,3
FBgn0032435,Oatp33Eb,0,0,0,0,0,0
FBgn0032436,CG5418,1,4,0,0,0,0
FBgn0032437,CR17024,0,0,0,0,0,0
FBgn0259176,bun,9682,11088,9919,7844,7647,17339
FBgn0262203,mir-967,64,53,49,25,28,120
FBgn0051858,t-cup,2,0,1,0,4,5
FBgn0262353,CR43051,118,122,107,150,60,263
FBgn0263458,snoRNA:CG43051-a,0,0,0,0,0,0
FBgn0261709,CR42746,0,0,0,0,0,0
FBgn0265809,CR44598,0,0,0,0,0,0
FBgn0265808,CR44597,0,0,0,0,0,2
FBgn0265807,CR44596,0,0,0,1,10,3
FBgn0265806,CR44595,0,0,0,2,8,10
FBgn0085424,nub,75,65,69,4894,5636,10011
FBgn0032439,Ref2,0,0,0,3,2,8
FBgn0004394,pdm2,3,4,8,1057,1468,2534
FBgn0032442,CG15485,0,4,0,6,4,13
FBgn0032444,CG5525,5896,5807,5274,7265,7634,14215
FBgn0032445,CG6153,287,298,282,280,268,645
FBgn0032446,CG5780,248,197,211,227,222,547
FBgn0032447,PICK1,161,155,169,99,116,189
FBgn0032448,CG5781,0,0,0,0,2,0
FBgn0032449,CG17036,28,28,25,49,67,87
FBgn0032450,CG5776,395,487,406,566,598,1094
FBgn0032451,spict,631,677,618,498,600,842
FBgn0032452,CG15484,7,1,4,22,10,51
FBgn0032453,CG6180,3196,3089,2854,4196,3822,7676
FBgn0032454,CG5787,4113,4058,3755,3517,4097,8277
FBgn0032455,Pih1D1,2222,2448,2086,2044,1990,4601
FBgn0032456,MRP,2405,2279,2257,1893,2173,4201
FBgn0032457,CG15483,0,0,0,0,0,0
FBgn0264366,CR43818,23,3,12,3,28,6
FBgn0015399,kek1,10058,10568,9294,7076,6944,17047
FBgn0266305,CR44970,3,5,6,4,3,9
FBgn0266306,CR44971,2,3,3,4,4,8
FBgn0040508,ACXC,0,1,0,0,0,0
FBgn0040509,ACXB,2,0,0,0,0,0
FBgn0040510,ACXA,0,0,0,0,0,0
FBgn0040506,ACXE,0,0,0,0,0,0
FBgn0265072,CR44183,0,0,0,0,0,0
FBgn0032462,CG16800,20,11,10,11,6,24
FBgn0263598,Vha68-2,3006,3169,2802,3299,3527,6291
FBgn0032464,Vha68-3,0,0,0,0,5,3
FBgn0032465,CG12404,768,863,701,817,860,1703
FBgn0265262,Vha68-1,230,192,178,21,28,76
FBgn0021796,Tor,2591,2600,2503,2351,2357,5127
FBgn0032467,CG9934,2699,2610,2426,2348,2376,5212
FBgn0028965,A16,997,1052,869,1061,1101,2176
FBgn0262160,CG9932,1094,1388,1394,1400,1327,2581
FBgn0265086,CR44197,0,0,0,0,0,0
FBgn0267003,CR45447,1,0,0,0,0,0
FBgn0267017,CR45461,0,2,2,0,0,0
FBgn0032470,CG5142,12,2,2,2,1,0
FBgn0265087,CR44198,0,0,0,0,0,1
FBgn0262352,CG43050,0,0,1,0,0,0
FBgn0032471,CG5122,1,0,0,0,2,0
FBgn0032472,CG9928,0,0,0,0,0,0
FBgn0040972,CG16978,0,0,0,0,0,0
FBgn0265088,CR44199,0,0,1,0,0,0
FBgn0028410,Pk34A,0,0,0,0,0,0
FBgn0032473,CG5204,10,6,8,5,5,1
FBgn0032474,DnaJ-H,674,651,530,678,629,1508
FBgn0024291,Sir2,2137,2023,1900,1757,2177,3448
FBgn0032475,Sfmbt,2292,2533,2440,2485,2619,4824
FBgn0264546,CG43925,1,0,2,1,4,1
FBgn0032476,CG5439,526,587,501,655,626,1171
FBgn0032477,CG5287,124,117,136,114,99,225
FBgn0051849,CG31849,162,140,139,179,153,306
FBgn0032478,CG5458,0,0,0,7,0,0
FBgn0032479,CG16974,6131,6056,5378,5117,5314,11575
FBgn0032480,Edem2,1251,1099,1147,1125,1228,2462
FBgn0032481,CG16972,1037,1051,845,890,959,1765
FBgn0032482,Pect,660,721,647,493,533,1012
FBgn0032483,CG15482,0,1,0,0,0,0
FBgn0004191,snRNA:U2:34ABa,6,7,1,0,4,5
FBgn0032484,kek4,46,24,33,0,0,0
FBgn0004192,snRNA:U2:34ABb,0,0,0,0,0,0
FBgn0032485,CG9426,1079,1085,932,690,768,1408
FBgn0032486,CG5705,117,109,99,101,101,235
FBgn0032487,Ski6,379,383,341,509,473,842
FBgn0032488,CG16812,1038,1193,980,1150,1085,2356
FBgn0032489,CG15480,0,0,0,0,0,0
FBgn0032490,CG16813,0,0,0,0,1,0
FBgn0032491,CG16815,0,0,0,0,0,0
FBgn0032492,Prosalpha6T,0,0,0,0,0,0
FBgn0032493,CG15479,0,0,0,0,0,0
FBgn0027586,CG5867,0,0,1,1,1,0
FBgn0032494,CG5945,0,0,0,0,0,0
FBgn0266869,CR45330,0,0,0,0,0,0
FBgn0041720,snRNA:U2:34ABc,0,0,0,0,0,0
FBgn0003935,snRNA:U5:34A,0,0,0,0,0,0
FBgn0032495,CG16820,5,9,4,33,18,60
FBgn0051728,CG31728,281,271,244,1064,953,1681
FBgn0051851,CG31851,0,0,0,0,0,0
FBgn0051730,CG31730,0,0,0,0,0,0
FBgn0264894,CG44085,96,99,84,86,106,268
FBgn0051848,CG31848,0,0,0,0,0,0
FBgn0028406,Drep-4,550,532,522,510,550,1117
FBgn0264892,CR44083,0,0,0,0,0,4
FBgn0032499,Uvrag,581,581,549,523,488,1068
FBgn0266307,CR44972,0,0,1,0,1,5
FBgn0051729,CG31729,1876,2007,1874,1758,1750,3463
FBgn0040973,CG16824,10,13,10,16,6,43
FBgn0264308,CG43778,565,645,677,17,19,36
FBgn0032503,CG16825,0,0,0,0,0,0
FBgn0264301,CG43779,0,2,1,0,0,0
FBgn0032505,CG16826,0,0,0,0,0,0
FBgn0032506,CG9395,123,169,116,0,0,0
FBgn0032507,CG9377,0,1,0,0,4,0
FBgn0022069,Nnp-1,2461,2581,2417,2856,2899,5971
FBgn0032509,CG6523,1424,1552,1393,1776,1619,3667
FBgn0051852,Tap42,852,1142,928,1081,1053,2419
FBgn0051855,CG31855,792,880,715,832,751,1651
FBgn0032511,CG9306,969,993,908,1136,1066,2489
FBgn0032512,CG9305,957,1058,866,1060,990,2037
FBgn0032513,CG6565,469,483,440,437,465,978
FBgn0032514,CG9302,3140,3072,2699,2849,3194,6341
FBgn0025724,beta'COP,4996,4679,4102,4699,5271,9780
FBgn0032515,loqs,1243,1138,1204,1051,1103,2035
FBgn0265810,CR44599,2,2,8,0,3,4
FBgn0032516,CG9293,594,701,571,525,527,1296
FBgn0032517,CG7099,535,629,479,468,519,1084
FBgn0032518,RpL24,19355,18264,17798,23340,21638,41442
FBgn0032519,CG16957,5,3,8,0,0,0
FBgn0032520,CG10859,1,4,0,0,1,0
FBgn0265811,CR44600,1,1,3,1,2,0
FBgn0032521,CG7110,1806,1929,1787,1957,1916,4162
FBgn0003983,Vm34Ca,0,0,0,0,0,0
FBgn0032522,CG16848,3,1,7,6,15,0
FBgn0032523,CG16956,1,0,0,0,0,0
FBgn0263354,CG42784,53,47,58,0,0,0
FBgn0264432,CG43850,13,23,15,0,0,0
FBgn0026760,Tehao,17,20,13,0,0,0
FBgn0267243,CR45683,7,6,2,2,1,0
FBgn0032524,CG9267,548,570,543,546,432,885
FBgn0032525,Hsp60D,0,0,0,0,0,0
FBgn0261991,CG42809,0,0,0,0,0,0
FBgn0267244,CR45684,0,0,0,0,0,0
FBgn0261992,CG42810,0,0,0,0,0,0
FBgn0023407,B4,2313,2521,2422,1848,1722,4123
FBgn0053640,CG33640,0,0,0,0,0,0
FBgn0053641,CG33641,0,0,0,0,0,0
FBgn0053642,CG33642,0,0,0,0,0,0
FBgn0053643,CG33643,0,0,0,0,0,0
FBgn0053644,CG33644,0,0,0,0,0,0
FBgn0053645,CG33645,0,0,0,0,0,0
FBgn0028943,CG15638,0,4,0,0,0,0
FBgn0028942,CG16852,0,0,0,0,0,0
FBgn0032530,CG9263,7,3,7,0,4,14
FBgn0028941,CG16853,0,0,0,0,0,0
FBgn0259984,kuz,6214,5777,5901,3863,5080,9310
FBgn0266308,CR44973,4,5,11,11,8,19
FBgn0028513,CG9254,0,1,0,0,0,0
FBgn0262194,mir-2489,0,0,0,0,0,0
FBgn0263329,CR43410,0,0,0,0,0,0
FBgn0028546,ics,858,940,776,1112,1046,2107
FBgn0265939,CR44726,0,0,0,2,3,5
FBgn0028527,CG18507,1115,1010,881,509,483,1065
FBgn0051814,CG31814,21,29,19,0,0,0
FBgn0028848,CG7311,0,0,0,0,0,0
FBgn0028847,CG9014,0,0,0,0,0,0
FBgn0051813,CG31813,0,0,0,0,0,0
FBgn0267573,CR45913,0,0,0,0,0,0
FBgn0028541,TM9SF4,1314,1298,1129,1203,1185,2541
FBgn0266140,CR44846,0,0,0,0,0,0
FBgn0262272,mir-1002,0,0,0,0,0,0
FBgn0262332,mir-968,0,0,0,0,0,0
FBgn0263206,CG43376,2,0,0,0,0,0
FBgn0028540,CG9008,258,309,283,877,928,1664
FBgn0051845,CR31845,0,0,0,2,6,0
FBgn0024846,p38b,929,1003,896,1040,987,2080
FBgn0028932,CG16890,283,258,264,269,261,627
FBgn0028539,CG31731,3555,3429,3096,2857,3337,6274
FBgn0266141,CR44847,3,5,2,3,6,18
FBgn0028931,CG16863,124,97,116,101,98,248
FBgn0028538,Sec71,1270,1237,1181,975,1113,2263
FBgn0027844,CAH1,31,22,10,88,88,237
FBgn0028658,adat,202,185,124,192,187,365
FBgn0028919,CG16865,257,280,264,280,281,498
FBgn0032533,CG16888,0,3,1,3,0,2
FBgn0001965,Sos,2068,2077,1845,1811,1874,3574
FBgn0000153,b,117,32,67,53,106,209
FBgn0004406,tam,382,358,354,474,426,903
FBgn0001961,Arpc1,1648,1705,1566,1640,1721,3555
FBgn0015271,Orc5,277,373,322,472,402,861
FBgn0064115,CG33649,0,0,0,0,0,0
FBgn0004407,DNApol-gamma35,0,0,0,0,0,0
FBgn0026373,RpII33,615,636,572,766,764,1544
FBgn0260407,mRpS23,307,360,326,470,329,751
FBgn0028509,CenG1A,1442,1516,1474,668,742,1344
FBgn0053307,CG33307,2,1,3,0,0,7
FBgn0053306,CG33306,0,0,0,0,0,0
FBgn0028920,CG8997,0,0,0,0,0,0
FBgn0028534,CG7916,4,0,0,0,0,4
FBgn0028533,CG7953,5,1,0,0,0,0
FBgn0028532,CG7968,0,0,0,0,0,0
FBgn0266142,CR44848,0,0,0,0,0,0
FBgn0019890,Smg5,3323,3654,3226,3154,3327,6532
FBgn0012037,Ance,37421,37906,35006,11865,11050,21374
FBgn0032535,Ance-2,18,34,32,16,13,3
FBgn0025115,Acyp,0,0,0,0,0,0
FBgn0032536,Ance-3,0,0,0,1,1,0
FBgn0028938,CG16886,5,4,1,0,0,1
FBgn0261628,CG42711,1,5,8,4,1,6
FBgn0032538,CG16885,20,6,7,174,150,436
FBgn0028544,CG16884,0,0,0,76,69,144
FBgn0261514,NimA,149,128,114,4,9,22
FBgn0027929,NimB1,2,12,12,2,0,5
FBgn0028543,NimB2,21,35,23,2,2,4
FBgn0054003,NimB3,0,1,0,0,0,0
FBgn0028542,NimB4,7,2,8,12,0,16
FBgn0028936,NimB5,0,4,4,0,0,1
FBgn0028430,He,17,31,37,18,8,22
FBgn0259896,NimC1,48,51,256,72,43,97
FBgn0028940,Cyp28a5,1,1,8,2,0,0
FBgn0028939,NimC2,5,2,7,6,3,24
FBgn0003255,rk,205,187,128,165,160,388
FBgn0261582,CG42692,0,0,0,0,0,0
FBgn0028909,tRNA:Q:34E,0,0,0,0,0,0
FBgn0027348,bgm,16,8,11,17,12,21
FBgn0001967,NimC3,13,6,2,12,0,9
FBgn0266143,CR44849,0,0,0,0,0,0
FBgn0266892,CR45352,0,0,0,0,0,0
FBgn0051840,CR31840,0,0,0,0,0,0
FBgn0028519,CG4500,1,0,5,0,0,0
FBgn0028872,CG18095,0,0,0,0,0,0
FBgn0266822,CR45284,0,0,0,0,0,0
FBgn0028875,nAChRalpha5,1,11,2,0,0,0
FBgn0260011,NimC4,0,0,0,0,0,0
FBgn0028904,CG16879,0,1,2,0,0,0
FBgn0028526,CG15293,0,0,0,0,0,0
FBgn0051769,CG31769,0,0,0,0,0,0
FBgn0028906,CG17341,231,247,292,0,0,0
FBgn0263037,CG43332,0,0,0,0,0,2
FBgn0263038,CG43333,201,197,196,105,111,284
FBgn0016930,Dyrk2,4740,4550,4105,3596,4166,7253
FBgn0265940,CR44727,8,3,2,0,1,0
FBgn0265941,CR44728,1,2,0,0,2,0
FBgn0265147,CR44216,0,2,0,0,0,2
FBgn0261563,wb,1454,1407,1313,1011,1129,2643
FBgn0265942,CR44729,0,0,0,0,0,0
FBgn0052971,CG32971,0,3,1,0,0,0
FBgn0263648,CR43639,6,1,4,0,2,11
FBgn0263649,CR43640,0,0,0,0,0,0
FBgn0261529,ms(2)34Fe,11,2,3,0,2,9
FBgn0028916,CG33090,458,416,369,328,456,846
FBgn0028531,CG15286,0,1,1,0,1,5
FBgn0264253,Send2,1,0,3,0,4,3
FBgn0028530,mTTF,367,363,303,405,338,851
FBgn0261534,l(2)34Fc,2,1,7,56,40,95
FBgn0266144,CR44850,0,0,0,0,0,0
FBgn0262354,CG43052,0,0,0,0,0,0
FBgn0261535,l(2)34Fd,524,604,533,651,668,1302
FBgn0015791,Rab14,881,1010,821,864,863,1431
FBgn0266145,CR44851,0,0,0,6,1,0
FBgn0001970,Pgant35A,500,532,377,529,423,1170
FBgn0266428,CR43463,2,1,1,9,8,4
FBgn0015546,spel1,825,1054,865,1439,1663,2750
FBgn0020258,ppk,5,0,5,49,58,101
FBgn0004858,elB,978,1050,955,1632,1808,3601
FBgn0265946,CR44733,0,0,0,0,0,0
FBgn0264810,Pburs,0,0,0,0,5,0
FBgn0028871,Cpr35B,0,0,0,36,19,72
FBgn0265945,CR44732,0,0,0,0,0,0
FBgn0267290,CR45726,0,0,0,0,0,0
FBgn0028844,CG15283,0,0,0,0,0,0
FBgn0265943,CR44730,0,0,0,0,0,0
FBgn0265944,CR44731,0,0,1,0,0,0
FBgn0005771,noc,6121,6455,5675,3997,3731,8314
FBgn0028882,tRNA:P:35Bd,1,1,0,0,0,0
FBgn0266841,CR45303,0,0,0,0,0,0
FBgn0267257,CR45693,5,2,9,2,0,11
FBgn0011862,tRNA:G3:35Ba,0,0,0,0,0,0
FBgn0011863,tRNA:G3:35Bb,0,0,0,0,0,0
FBgn0011864,tRNA:G3:35Bc,0,0,0,0,0,0
FBgn0053648,CG33648,1,0,2,0,0,2
FBgn0011865,tRNA:G3:35Bd,0,0,0,0,0,0
FBgn0011866,tRNA:G3:35Be,0,0,0,0,0,0
FBgn0266146,CR44852,0,0,0,0,0,0
FBgn0250844,CG4218,0,0,0,0,1,1
FBgn0266147,CR44853,0,0,0,0,0,0
FBgn0266148,CR44854,0,0,0,0,0,0
FBgn0266149,CR44855,1,5,0,0,0,0
FBgn0028913,CG3473,0,0,0,0,0,0
FBgn0266150,CR44856,0,0,0,0,0,0
FBgn0261566,CG42680,0,0,0,0,0,0
FBgn0028912,tRNA:P:35Ba,0,0,0,0,0,0
FBgn0003016,osp,1908,1814,1824,656,645,1354
FBgn0028911,tRNA:P:35Bb,0,0,0,0,0,0
FBgn0028910,tRNA:P:35Bc,0,0,0,0,0,0
FBgn0263330,CR43411,0,0,0,0,0,0
FBgn0000055,Adh,0,0,0,0,0,0
FBgn0000056,Adhr,0,0,0,0,0,0
FBgn0028855,CG15282,457,462,519,534,568,1092
FBgn0085194,CG34165,18,33,12,13,5,11
FBgn0261571,CG42685,0,0,0,0,0,0
FBgn0266151,CR44857,0,0,0,0,0,0
FBgn0051835,CG31835,0,0,0,0,0,0
FBgn0028537,CG31775,0,0,0,0,0,0
FBgn0260953,CG42585,0,0,0,0,0,0
FBgn0260954,CG42586,0,0,0,1,0,0
FBgn0085195,CG34166,1,2,20,28,49,30
FBgn0261567,CG42681,0,0,0,0,0,0
FBgn0260955,CG42587,0,0,0,0,0,0
FBgn0267016,CR45460,0,0,0,0,0,0
FBgn0267015,CR45459,0,0,0,0,0,0
FBgn0267014,CR45458,0,0,1,0,0,0
FBgn0028870,CG4691,0,0,0,0,0,0
FBgn0266152,CR44858,0,0,0,0,0,0
FBgn0028838,CSN1a,0,0,0,0,0,0
FBgn0028868,CG4701,0,0,0,0,0,0
FBgn0032549,CG4650,3,0,0,0,0,4
FBgn0028867,CR15280,0,0,0,0,0,0
FBgn0032551,CG18636,0,0,0,0,0,0
FBgn0028866,CG18420,0,1,5,0,0,0
FBgn0250834,CG33308,0,0,0,0,0,0
FBgn0053309,CG33309,0,0,0,0,0,0
FBgn0264349,CR43805,0,0,0,0,0,0
FBgn0261568,CG42682,0,0,0,0,0,0
FBgn0028886,CG15279,42,72,70,51,47,74
FBgn0032553,CG4480,0,0,0,0,0,0
FBgn0032554,CG15278,0,0,0,0,0,0
FBgn0267291,CR45727,0,0,0,0,0,0
FBgn0013300,Mst35Ba,0,0,0,0,0,0
FBgn0013301,Mst35Bb,0,0,0,0,0,0
FBgn0266840,CR45302,0,0,0,0,0,0
FBgn0259213,CG42313,280,270,212,0,0,0
FBgn0028887,CG3491,0,0,0,0,0,0
FBgn0266870,CR45331,0,0,0,0,0,0
FBgn0086711,mol,24,39,47,41,29,82
FBgn0040228,dyn-p25,248,238,229,259,223,516
FBgn0261881,l(2)35Be,356,372,395,378,366,850
FBgn0028926,NC2beta,294,281,329,322,312,628
FBgn0261882,l(2)35Bc,209,209,188,247,252,568
FBgn0001974,l(2)35Bd,488,511,439,648,614,1060
FBgn0264438,CR43856,0,0,1,0,0,0
FBgn0260446,GABA-B-R1,44,19,37,0,1,3
FBgn0053310,CG33310,4,0,4,0,0,0
FBgn0051832,CG31832,0,0,0,0,0,0
FBgn0041713,yellow-c,76,116,117,151,105,720
FBgn0001977,CIAPIN1,1481,1547,1330,1644,1562,2745
FBgn0004837,Su(H),642,676,603,634,624,1157
FBgn0000317,ck,3255,2917,2734,2140,2268,5400
FBgn0053679,CG33679,0,1,0,3,0,0
FBgn0010422,TfIIS,2503,2592,2298,2736,2594,5417
FBgn0262526,vas,90,114,103,11,17,40
FBgn0024183,vig,5952,5833,5736,6086,5884,12189
FBgn0028879,CG15270,85,73,52,0,0,3
FBgn0028878,CG15269,0,1,0,1,1,0
FBgn0001978,stc,1966,2007,1745,1946,2027,4213
FBgn0264435,CR43853,0,0,0,0,0,0
FBgn0265917,CR44706,0,0,0,0,0,0
FBgn0264436,CR43854,0,0,0,0,0,0
FBgn0028889,tRNA:L:35C,0,0,0,0,0,0
FBgn0265996,CR44771,0,0,3,0,0,0
FBgn0265995,CR44770,0,0,2,0,0,0
FBgn0028888,CG4168,265,243,223,0,0,2
FBgn0259965,Sfp35C,0,0,0,0,0,0
FBgn0263089,CR43357,0,0,0,0,0,0
FBgn0265085,CR44196,0,0,0,0,0,0
FBgn0262875,CG43230,0,0,0,0,0,0
FBgn0028516,ZnT35C,1,1,1,0,0,0
FBgn0028862,dao,104,100,83,2,1,0
FBgn0027559,Pol32,441,544,493,623,506,1186
FBgn0259982,l(2)35Cc,331,381,259,435,319,835
FBgn0045842,yuri,596,591,517,275,316,631
FBgn0261268,Cul3,3332,3558,3440,3262,3354,6786
FBgn0086691,UK114,4,11,3,11,11,12
FBgn0263765,CR43682,0,0,0,0,0,0
FBgn0266888,CR45349,0,0,0,0,0,0
FBgn0028853,CG15263,0,0,0,0,0,0
FBgn0028850,CG15260,0,0,0,0,0,0
FBgn0011239,ms(2)35Ci,0,0,0,0,0,0
FBgn0264264,CR43764,0,0,0,0,0,0
FBgn0028852,CG15262,0,0,0,0,0,0
FBgn0041103,nht,1,0,0,0,0,0
FBgn0001981,esg,1274,1198,1107,1409,1304,2582
FBgn0032563,CG15258,0,0,0,0,0,0
FBgn0266153,CR44859,0,0,0,0,0,0
FBgn0266913,CR45373,0,0,0,0,0,0
FBgn0266154,CR44860,0,0,0,0,0,0
FBgn0266914,CR45374,0,0,0,0,0,0
FBgn0266163,CG44869,0,0,0,0,0,0
FBgn0001983,wor,4,9,3,22,10,25
FBgn0028892,CG4161,0,0,0,0,0,0
FBgn0266155,CR44861,0,0,0,0,0,0
FBgn0266156,CR44862,0,0,0,0,1,0
FBgn0266157,CR44863,0,0,0,0,0,0
FBgn0266893,CR45353,0,0,0,0,0,0
FBgn0003448,sna,8,2,6,0,1,3
FBgn0020371,Tim17b2,0,0,0,0,0,0
FBgn0266831,CR45293,0,0,0,0,0,0
FBgn0002524,lace,1273,1325,1233,1217,1185,2192
FBgn0266158,CR44864,0,0,0,0,0,0
FBgn0264261,CR43761,0,0,0,0,0,0
FBgn0259922,Skadu,0,0,0,0,0,0
FBgn0267292,CR45728,0,0,0,0,0,0
FBgn0028880,CG15256,0,0,0,0,0,0
FBgn0028370,kek3,110,76,44,0,0,0
FBgn0028950,CG15255,0,0,0,0,0,0
FBgn0266159,CR44865,0,0,0,0,0,0
FBgn0028944,Semp1,0,0,0,0,0,0
FBgn0028949,CG15254,0,0,0,0,0,0
FBgn0028948,CG15253,0,0,0,0,0,0
FBgn0028947,CG11865,0,0,0,0,0,0
FBgn0028946,Or35a,0,0,0,0,0,0
FBgn0028945,CG7631,0,0,0,0,0,0
FBgn0028518,CG18480,0,0,0,0,0,0
FBgn0028863,CG4587,195,189,164,0,8,7
FBgn0264990,CG44141,0,0,0,0,0,0
FBgn0028864,CG18477,0,0,0,0,0,0
FBgn0028517,CG18478,0,0,0,0,0,0
FBgn0264544,CG43923,0,0,0,0,0,0
FBgn0264989,CG44140,0,0,0,0,0,0
FBgn0051780,CG31780,0,0,0,0,0,0
FBgn0051827,CG31827,0,0,0,0,0,0
FBgn0264545,CG43924,0,0,0,0,0,0
FBgn0010382,CycE,1325,1400,1407,1528,1592,3026
FBgn0266309,CR44974,13,7,8,18,16,15
FBgn0266160,CR44866,0,0,1,0,1,0
FBgn0001989,l(2)35Di,527,532,449,628,602,1281
FBgn0003936,snRNA:U5:35D,0,0,0,0,0,0
FBgn0001986,l(2)35Df,1157,1275,1099,1412,1422,2780
FBgn0001987,Gli,8034,7829,6833,4855,5156,9433
FBgn0028507,CG3793,598,570,602,691,609,1202
FBgn0001990,wek,498,589,500,510,548,1043
FBgn0041627,Ku80,465,548,452,535,530,1057
FBgn0051826,CG31826,0,0,0,0,0,0
FBgn0264260,CG43760,0,0,0,0,0,0
FBgn0028901,CG18109,0,0,0,0,0,0
FBgn0265813,CR44602,0,0,0,0,0,0
FBgn0262150,CG42876,0,0,0,0,0,0
FBgn0265812,CR44601,0,0,0,0,0,0
FBgn0266908,CR45368,0,0,0,0,0,0
FBgn0028900,CG18518,0,0,0,0,0,0
FBgn0051822,CR31822,0,0,0,0,0,0
FBgn0267258,CR45694,0,0,0,0,0,0
FBgn0264263,CR43763,0,0,0,0,0,0
FBgn0028903,CG13243,0,0,0,0,0,0
FBgn0028902,Tektin-A,0,0,0,0,0,0
FBgn0261924,CR42791,0,0,0,0,0,0
FBgn0261925,CG42792,0,0,0,0,0,0
FBgn0028935,CG7653,0,0,0,0,0,0
FBgn0265668,CG44475,0,0,0,0,0,0
FBgn0051824,CR31824,0,0,0,0,0,0
FBgn0041183,Tep1,26,15,16,8,6,33
FBgn0051735,CG31735,0,0,0,0,0,0
FBgn0051823,CG31823,0,0,0,0,0,0
FBgn0051821,CG31821,1,0,0,0,0,0
FBgn0028645,beat-Ib,5,7,4,0,0,0
FBgn0266161,CR44867,1,0,1,0,0,0
FBgn0266162,CR44868,1,0,0,0,0,0
FBgn0032577,CG13244,0,0,0,0,0,0
FBgn0028514,CG4793,14,2,4,9,2,11
FBgn0028857,CG12448,0,0,0,0,0,0
FBgn0028856,CG18063,0,0,0,0,0,0
FBgn0264347,CR43803,0,0,0,0,0,0
FBgn0028858,CG10839,0,0,0,0,0,0
FBgn0263331,CR43412,0,0,0,0,0,0
FBgn0028644,beat-Ic,2,4,2,0,0,2
FBgn0264373,CR43825,0,0,0,0,0,3
FBgn0085196,CG34167,0,0,0,0,0,0
FBgn0264374,CR43826,0,0,0,0,0,0
FBgn0045827,CG13245,0,0,0,0,0,0
FBgn0264364,CG43816,0,0,0,0,0,0
FBgn0051820,CG31820,0,0,0,0,0,0
FBgn0266138,CR44844,0,0,0,0,0,0
FBgn0266459,CG45084,0,0,0,0,0,0
FBgn0000182,BicC,0,0,0,0,0,0
FBgn0013433,beat-Ia,4,6,5,0,0,0
FBgn0266164,CR44870,0,0,0,0,0,0
FBgn0028520,CG4891,0,0,0,0,0,0
FBgn0028884,CG4892,0,0,0,0,0,0
FBgn0085197,CG34168,0,0,0,0,0,0
FBgn0266165,CR44871,0,0,1,0,0,0
FBgn0001991,Ca-alpha1D,29,23,29,9,1,4
FBgn0264350,CR43806,0,0,0,0,0,0
FBgn0265947,CR44734,0,0,0,0,0,0
FBgn0265948,CR44735,0,0,0,0,0,0
FBgn0265949,CR44736,0,0,0,0,0,0
FBgn0028893,CG31819,0,0,0,0,0,0
FBgn0264392,CR43840,0,0,0,0,0,0
FBgn0261999,CG42817,5,13,3,17,5,10
FBgn0262000,CG42818,0,0,2,0,0,1
FBgn0024734,PRL-1,6000,6268,6066,5358,5667,9895
FBgn0028515,EndoGI,1377,1440,1261,1775,1879,3461
FBgn0002673,twe,97,119,107,154,133,272
